unit procedure,sampling point,parameter name,parameter detail,run number,batch number,date of manufacture,process start,parameter date,local id,value_text(reported),value_num(recorded/full precision),uom,lal,ual,lcl,ucl,lrl,ucl,cl,nel1,nel2,nel3,nel4,ppk,control_precision,action_precision,rejection_precision,scale,summary table,disposition_date,result type,source_system,ctrl_violation,action_violation,rej_violation
IEDL:ADL2-PRDS-002052-ADL,.,Fill Weight,PRDS-002052,0010377647,0010377647,2018-03-21 00:00:00,2018-03-20 00:00:00,2018-03-21 00:00:00,.,Pass,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002052-ADL,.,Fill Weight,PRDS-002052,0010391061,0010391061,2018-05-01 00:00:00,2018-05-01 00:00:00,2018-05-01 00:00:00,.,Pass,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002052-ADL,.,Osmolality,PRDS-002052,0010306533,0010306533,2016-09-20 00:00:00,2016-09-09 00:00:00,2016-09-20 00:00:00,.,232,232.000000000000000,mOsm/kg,180,280,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002052-ADL,.,Osmolality,PRDS-002052,0010306553,0010306553,2016-10-04 00:00:00,2016-09-09 00:00:00,2016-10-04 00:00:00,.,231,231.000000000000000,mOsm/kg,180,280,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002052-ADL,.,Osmolality,PRDS-002052,0010309283,0010309283,2016-10-11 00:00:00,2016-10-03 00:00:00,2016-10-11 00:00:00,.,238,238.000000000000000,mOsm/kg,180,280,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002052-ADL,.,Osmolality,PRDS-002052,0010377647,0010377647,2018-03-21 00:00:00,2018-03-20 00:00:00,2018-03-21 00:00:00,.,228,228.000000000000000,mOsm/kg,180,280,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002052-ADL,.,Osmolality,PRDS-002052,0010391061,0010391061,2018-05-01 00:00:00,2018-05-01 00:00:00,2018-05-01 00:00:00,.,229,229.000000000000000,mOsm/kg,180,280,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002052-ADL,.,Polysorbate 80,PRDS-002052,0010306533,0010306533,2016-09-20 00:00:00,2016-09-09 00:00:00,2016-09-20 00:00:00,.,0.965,0.965000000000000,g/L,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002052-ADL,.,Polysorbate 80,PRDS-002052,0010306553,0010306553,2016-10-04 00:00:00,2016-09-09 00:00:00,2016-10-04 00:00:00,.,1.066,1.066000000000000,g/L,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002052-ADL,.,Polysorbate 80,PRDS-002052,0010309283,0010309283,2016-10-11 00:00:00,2016-10-03 00:00:00,2016-10-11 00:00:00,.,1.058,1.058000000000000,g/L,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002052-ADL,.,Polysorbate 80,PRDS-002052,0010377647,0010377647,2018-03-21 00:00:00,2018-03-20 00:00:00,2018-03-21 00:00:00,.,1.020,1.020000000000000,g/L,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002052-ADL,.,Polysorbate 80,PRDS-002052,0010391061,0010391061,2018-05-01 00:00:00,2018-05-01 00:00:00,2018-05-01 00:00:00,.,1.018,1.018000000000000,g/L,0.8,1.2,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002052-ADL,.,Sterility of vialled IVSS,PRDS-002052,0010306533,0010306533,2016-09-20 00:00:00,2016-09-09 00:00:00,2016-09-20 00:00:00,.,No growth,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002052-ADL,.,Sterility of vialled IVSS,PRDS-002052,0010306553,0010306553,2016-10-04 00:00:00,2016-09-09 00:00:00,2016-10-04 00:00:00,.,No growth,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002052-ADL,.,Sterility of vialled IVSS,PRDS-002052,0010306553,0010306553,2016-10-04 00:00:00,2016-09-09 00:00:00,2016-10-04 00:00:00,.,No growth,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002052-ADL,.,Sterility of vialled IVSS,PRDS-002052,0010309283,0010309283,2016-10-11 00:00:00,2016-10-03 00:00:00,2016-10-11 00:00:00,.,No growth,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002052-ADL,.,Sterility of vialled IVSS,PRDS-002052,0010377647,0010377647,2018-03-21 00:00:00,2018-03-20 00:00:00,2018-03-21 00:00:00,.,No growth,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002052-ADL,.,Sterility of vialled IVSS,PRDS-002052,0010391061,0010391061,2018-05-01 00:00:00,2018-05-01 00:00:00,2018-05-01 00:00:00,.,No growth,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002052-ADL,.,pH,PRDS-002052,0010306533,0010306533,2016-09-20 00:00:00,2016-09-09 00:00:00,2016-09-20 00:00:00,.,7.15,7.150000000000000,                                        ,6.5,7.5,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002052-ADL,.,pH,PRDS-002052,0010306553,0010306553,2016-10-04 00:00:00,2016-09-09 00:00:00,2016-10-04 00:00:00,.,7.07,7.070000000000000,                                        ,6.5,7.5,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002052-ADL,.,pH,PRDS-002052,0010309283,0010309283,2016-10-11 00:00:00,2016-10-03 00:00:00,2016-10-11 00:00:00,.,7.19,7.190000000000000,                                        ,6.5,7.5,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002052-ADL,.,pH,PRDS-002052,0010377647,0010377647,2018-03-21 00:00:00,2018-03-20 00:00:00,2018-03-21 00:00:00,.,7.11,7.110000000000000,                                        ,6.5,7.5,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002052-ADL,.,pH,PRDS-002052,0010391061,0010391061,2018-05-01 00:00:00,2018-05-01 00:00:00,2018-05-01 00:00:00,.,7.18,7.180000000000000,                                        ,6.5,7.5,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002052-NamSa,.,Rabbit Pyrogen Test_JP,PRDS-002052,0010306533,0010306533,2016-09-20 00:00:00,2016-09-09 00:00:00,2016-09-20 00:00:00,.,No response,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002052-NamSa,.,Rabbit Pyrogen Test_JP,PRDS-002052,0010306553,0010306553,2016-10-04 00:00:00,2016-09-09 00:00:00,2016-10-04 00:00:00,.,No response,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002052-NamSa,.,Rabbit Pyrogen Test_JP,PRDS-002052,0010309283,0010309283,2016-10-11 00:00:00,2016-10-03 00:00:00,2016-10-11 00:00:00,.,No response,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002052-NamSa,.,Rabbit Pyrogen Test_JP,PRDS-002052,0010377647,0010377647,2018-03-21 00:00:00,2018-03-20 00:00:00,2018-03-21 00:00:00,.,No response,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002052-NamSa,.,Rabbit Pyrogen Test_JP,PRDS-002052,0010391061,0010391061,2018-05-01 00:00:00,2018-05-01 00:00:00,2018-05-01 00:00:00,.,No response,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002052-NamSa,.,Rabbit Pyrogen Test_USPEP,PRDS-002052,0010306533,0010306533,2016-09-20 00:00:00,2016-09-09 00:00:00,2016-09-20 00:00:00,.,No response,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002052-NamSa,.,Rabbit Pyrogen Test_USPEP,PRDS-002052,0010306553,0010306553,2016-10-04 00:00:00,2016-09-09 00:00:00,2016-10-04 00:00:00,.,No response,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002052-NamSa,.,Rabbit Pyrogen Test_USPEP,PRDS-002052,0010309283,0010309283,2016-10-11 00:00:00,2016-10-03 00:00:00,2016-10-11 00:00:00,.,No response,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002052-NamSa,.,Rabbit Pyrogen Test_USPEP,PRDS-002052,0010377647,0010377647,2018-03-21 00:00:00,2018-03-20 00:00:00,2018-03-21 00:00:00,.,No response,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002052-NamSa,.,Rabbit Pyrogen Test_USPEP,PRDS-002052,0010391061,0010391061,2018-05-01 00:00:00,2018-05-01 00:00:00,2018-05-01 00:00:00,.,No response,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
LONZA-GB-PRDS-002050-ARI,.,Bioassay,PRDS-002050,415057,415057,2014-07-13 00:00:00,2014-07-13 00:00:00,2014-07-13 00:00:00,.,107.02,107.020000000000000,% Relative Potency,70,125,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
LONZA-GB-PRDS-002050-ARI,.,Bioassay,PRDS-002050,439820,439820,2014-12-15 00:00:00,2014-12-15 00:00:00,2014-12-15 00:00:00,.,110.43,110.430000000000000,% Relative Potency,70,125,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
LONZA-GB-PRDS-002050-ARI,.,Bioassay,PRDS-002050,0010238741,0010238741,2015-07-15 00:00:00,2015-07-15 00:00:00,2015-07-15 00:00:00,.,109.69,109.690000000000000,% Relative Potency,70,125,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
LONZA-GB-PRDS-002050-ARI,.,Bioassay,PRDS-002050,0010271610,0010271610,2016-05-13 00:00:00,2016-02-13 00:00:00,2016-05-13 00:00:00,.,92.975,92.975000000000000,% Relative Potency,70,125,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
LONZA-GB-PRDS-002050-ARI,.,Bioassay,PRDS-002050,0010290386,0010290386,2016-08-22 00:00:00,2016-06-12 00:00:00,2016-08-22 00:00:00,.,101.79,101.790000000000000,% Relative Potency,70,125,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
LONZA-GB-PRDS-002050-ARI,.,Bioassay,PRDS-002050,0010337411,0010337411,2018-02-20 00:00:00,2018-02-20 00:00:00,2018-02-20 00:00:00,.,106.59,106.590000000000000,% Relative Potency,70,125,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
LONZA-GB-PRDS-002050-ARI,.,Bioassay,PRDS-002050,0010391409,0010391409,2018-09-13 00:00:00,2018-09-13 00:00:00,2018-09-13 00:00:00,.,104.36,104.360000000000000,% Relative Potency,70,125,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
LONZA-GB-PRDS-002050-ARI,.,CEX-HPLC Acidic Peaks,PRDS-002050,0010238741,0010238741,2015-07-15 00:00:00,2015-07-15 00:00:00,2015-07-15 00:00:00,.,4,4.000000000000000,%,.,<=12,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
LONZA-GB-PRDS-002050-ARI,.,CEX-HPLC Acidic Peaks,PRDS-002050,0010271610,0010271610,2016-05-13 00:00:00,2016-02-13 00:00:00,2016-05-13 00:00:00,.,4,4.000000000000000,%,.,<=12,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
LONZA-GB-PRDS-002050-ARI,.,CEX-HPLC Acidic Peaks,PRDS-002050,0010290386,0010290386,2016-08-22 00:00:00,2016-06-12 00:00:00,2016-08-22 00:00:00,.,4,4.000000000000000,%,.,<=12,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
LONZA-GB-PRDS-002050-ARI,.,CEX-HPLC Acidic Peaks,PRDS-002050,0010337411,0010337411,2018-02-20 00:00:00,2018-02-20 00:00:00,2018-02-20 00:00:00,.,6,6.000000000000000,%,.,<=12,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
LONZA-GB-PRDS-002050-ARI,.,CEX-HPLC Acidic Peaks,PRDS-002050,0010391409,0010391409,2018-09-13 00:00:00,2018-09-13 00:00:00,2018-09-13 00:00:00,.,5,5.000000000000000,%,.,<=12,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
LONZA-GB-PRDS-002050-ARI,.,CEX-HPLC Main Peak,PRDS-002050,0010238741,0010238741,2015-07-15 00:00:00,2015-07-15 00:00:00,2015-07-15 00:00:00,.,95,95.000000000000000,%,>=86,.,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
LONZA-GB-PRDS-002050-ARI,.,CEX-HPLC Main Peak,PRDS-002050,0010271610,0010271610,2016-05-13 00:00:00,2016-02-13 00:00:00,2016-05-13 00:00:00,.,93.636,93.636000000000000,%,>=86,.,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
LONZA-GB-PRDS-002050-ARI,.,CEX-HPLC Main Peak,PRDS-002050,0010290386,0010290386,2016-08-22 00:00:00,2016-06-12 00:00:00,2016-08-22 00:00:00,.,94.115,94.115000000000000,%,>=86,.,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
LONZA-GB-PRDS-002050-ARI,.,CEX-HPLC Main Peak,PRDS-002050,0010337411,0010337411,2018-02-20 00:00:00,2018-02-20 00:00:00,2018-02-20 00:00:00,.,92.885,92.885000000000000,%,>=86,.,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
LONZA-GB-PRDS-002050-ARI,.,CEX-HPLC Main Peak,PRDS-002050,0010391409,0010391409,2018-09-13 00:00:00,2018-09-13 00:00:00,2018-09-13 00:00:00,.,93.165,93.165000000000000,%,>=86,.,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
LONZA-GB-PRDS-002050-ARI,.,Cell Based ID ELISA,PRDS-002050,0010238741,0010238741,2015-07-15 00:00:00,2015-07-15 00:00:00,2015-07-15 00:00:00,.,Pass,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
LONZA-GB-PRDS-002050-ARI,.,Cell Based ID ELISA,PRDS-002050,0010271610,0010271610,2016-05-13 00:00:00,2016-02-13 00:00:00,2016-05-13 00:00:00,.,Pass,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
LONZA-GB-PRDS-002050-ARI,.,Cell Based ID ELISA,PRDS-002050,0010290386,0010290386,2016-08-22 00:00:00,2016-06-12 00:00:00,2016-08-22 00:00:00,.,Pass,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
LONZA-GB-PRDS-002050-ARI,.,Cell Based ID ELISA,PRDS-002050,0010337411,0010337411,2018-02-20 00:00:00,2018-02-20 00:00:00,2018-02-20 00:00:00,.,Pass,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
LONZA-GB-PRDS-002050-ARI,.,Cell Based ID ELISA,PRDS-002050,0010391409,0010391409,2018-09-13 00:00:00,2018-09-13 00:00:00,2018-09-13 00:00:00,.,Pass,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
LONZA-GB-PRDS-002050-ARI,.,Clarity,PRDS-002050,0010238741,0010238741,2015-07-15 00:00:00,2015-07-15 00:00:00,2015-07-15 00:00:00,.,<Ref I,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
LONZA-GB-PRDS-002050-ARI,.,Clarity,PRDS-002050,0010271610,0010271610,2016-05-13 00:00:00,2016-02-13 00:00:00,2016-05-13 00:00:00,.,<Ref I,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
LONZA-GB-PRDS-002050-ARI,.,Clarity,PRDS-002050,0010290386,0010290386,2016-08-22 00:00:00,2016-06-12 00:00:00,2016-08-22 00:00:00,.,<Ref I,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
LONZA-GB-PRDS-002050-ARI,.,Clarity,PRDS-002050,0010337411,0010337411,2018-02-20 00:00:00,2018-02-20 00:00:00,2018-02-20 00:00:00,.,<Ref I,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
LONZA-GB-PRDS-002050-ARI,.,Clarity,PRDS-002050,0010391409,0010391409,2018-09-13 00:00:00,2018-09-13 00:00:00,2018-09-13 00:00:00,.,<Ref I,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
LONZA-GB-PRDS-002050-ARI,.,Color,PRDS-002050,0010238741,0010238741,2015-07-15 00:00:00,2015-07-15 00:00:00,2015-07-15 00:00:00,.,= water,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
LONZA-GB-PRDS-002050-ARI,.,Color,PRDS-002050,0010271610,0010271610,2016-05-13 00:00:00,2016-02-13 00:00:00,2016-05-13 00:00:00,.,Colorless,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
LONZA-GB-PRDS-002050-ARI,.,Color,PRDS-002050,0010271610,0010271610,2016-05-13 00:00:00,2016-02-13 00:00:00,2016-05-13 00:00:00,.,">water,=<B9",9.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
LONZA-GB-PRDS-002050-ARI,.,Color,PRDS-002050,0010290386,0010290386,2016-08-22 00:00:00,2016-06-12 00:00:00,2016-08-22 00:00:00,.,"> water, <= B9",9.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
LONZA-GB-PRDS-002050-ARI,.,Color,PRDS-002050,0010337411,0010337411,2018-02-20 00:00:00,2018-02-20 00:00:00,2018-02-20 00:00:00,.,> water <= Y7,7.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
LONZA-GB-PRDS-002050-ARI,.,Color,PRDS-002050,0010391409,0010391409,2018-09-13 00:00:00,2018-09-13 00:00:00,2018-09-13 00:00:00,.,"> water, <= B9",9.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
LONZA-GB-PRDS-002050-ARI,.,ID ELISA,PRDS-002050,0010337411,0010337411,2018-02-20 00:00:00,2018-02-20 00:00:00,2018-02-20 00:00:00,.,Pass,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
LONZA-GB-PRDS-002050-ARI,.,ID ELISA,PRDS-002050,0010391409,0010391409,2018-09-13 00:00:00,2018-09-13 00:00:00,2018-09-13 00:00:00,.,Pass,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
LONZA-GB-PRDS-002050-ARI,.,Protein Concentration (Pro L HPLC),PRDS-002050,0010238741,0010238741,2015-07-15 00:00:00,2015-07-15 00:00:00,2015-07-15 00:00:00,.,54.742,54.742000000000000,ug/mL,45.0,65.0,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
LONZA-GB-PRDS-002050-ARI,.,Protein Concentration (Pro L HPLC),PRDS-002050,0010271610,0010271610,2016-05-13 00:00:00,2016-02-13 00:00:00,2016-05-13 00:00:00,.,54.885,54.885000000000000,ug/mL,45.0,65.0,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
LONZA-GB-PRDS-002050-ARI,.,Protein Concentration (Pro L HPLC),PRDS-002050,0010290386,0010290386,2016-08-22 00:00:00,2016-06-12 00:00:00,2016-08-22 00:00:00,.,55.251,55.251000000000000,ug/mL,45.0,65.0,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
LONZA-GB-PRDS-002050-ARI,.,Protein Concentration (RP-HPLC),PRDS-002050,0010238741,0010238741,2015-07-15 00:00:00,2015-07-15 00:00:00,2015-07-15 00:00:00,.,51.474,51.474000000000000,ug/mL,45.0,65.0,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
LONZA-GB-PRDS-002050-ARI,.,Protein Concentration (RP-HPLC),PRDS-002050,0010271610,0010271610,2016-05-13 00:00:00,2016-02-13 00:00:00,2016-05-13 00:00:00,.,55.309,55.309000000000000,ug/mL,45.0,65.0,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
LONZA-GB-PRDS-002050-ARI,.,Protein Concentration (RP-HPLC),PRDS-002050,0010290386,0010290386,2016-08-22 00:00:00,2016-06-12 00:00:00,2016-08-22 00:00:00,.,56.953,56.953000000000000,ug/mL,45.0,65.0,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
LONZA-GB-PRDS-002050-ARI,.,Protein Concentration (RP-HPLC),PRDS-002050,0010337411,0010337411,2018-02-20 00:00:00,2018-02-20 00:00:00,2018-02-20 00:00:00,.,55.448,55.448000000000000,ug/mL,.,.,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
LONZA-GB-PRDS-002050-ARI,.,Protein Concentration (RP-HPLC),PRDS-002050,0010391409,0010391409,2018-09-13 00:00:00,2018-09-13 00:00:00,2018-09-13 00:00:00,.,54.818,54.818000000000000,ug/mL,.,.,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
LONZA-GB-PRDS-002050-ARI,.,SDS-PAGE Reduced,PRDS-002050,0010238741,0010238741,2015-07-15 00:00:00,2015-07-15 00:00:00,2015-07-15 00:00:00,.,100.00,100.000000000000000,%,>=97,.,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
LONZA-GB-PRDS-002050-ARI,.,SDS-PAGE Reduced,PRDS-002050,0010271610,0010271610,2016-05-13 00:00:00,2016-02-13 00:00:00,2016-05-13 00:00:00,.,100.00,100.000000000000000,%,>=97,.,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
LONZA-GB-PRDS-002050-ARI,.,SDS-PAGE Reduced,PRDS-002050,0010290386,0010290386,2016-08-22 00:00:00,2016-06-12 00:00:00,2016-08-22 00:00:00,.,100.00,100.000000000000000,%,>=97,.,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
LONZA-GB-PRDS-002050-ARI,.,SDS-PAGE Reduced,PRDS-002050,0010337411,0010337411,2018-02-20 00:00:00,2018-02-20 00:00:00,2018-02-20 00:00:00,.,100.00,100.000000000000000,%,>=97,.,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
LONZA-GB-PRDS-002050-ARI,.,SDS-PAGE Reduced,PRDS-002050,0010391409,0010391409,2018-09-13 00:00:00,2018-09-13 00:00:00,2018-09-13 00:00:00,.,100.00,100.000000000000000,%,>=97,.,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
LONZA-GB-PRDS-002050-ARI,.,SE-HPLC Aggregates,PRDS-002050,0010238741,0010238741,2015-07-15 00:00:00,2015-07-15 00:00:00,2015-07-15 00:00:00,.,0.438,0.438000000000000,%,.,<=1.0,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
