UNIT PROCEDURE,SAMPLING POINT,PARAMETER NAME,PARAMETER DETAIL,RUN NUMBER,BATCH NUMBER,DATE OF MANUFACTURE,PROCESS START,PARAMETER DATE,LOCAL ID,VALUE_TEXT(Reported),VALUE_NUM(Recorded Full precision),UOM,LAL,UAL,LCL,UCL,LRL,URL,CL,NEL 1,NEL 2,NEL 3,NEL 4,PPK,REP,CONTROL_PRECISION,ACTION_PRECISION,REJECTION_PRECISION,SCALE,SUMMARY TABLE,DISPOSITION_DATE,RESULT_TYPE,SOURCE_SYSTEM,CTRL_VIOLATION,ACTION_VIOLATION,REJ_VIOLATION
PRJU:APR1-PRDS-001106-AML,.,Sodium,PRDS-001106,0010198887,0010198887,4/25/2014 0:00,4/25/2014 0:00,4/25/2014 0:00,.,155.03,155.03,mM,130,190,144.5,169.49,.,.,156.76,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sodium,PRDS-001106,0010207345,0010207345,4/28/2014 0:00,4/28/2014 0:00,4/28/2014 0:00,.,156.82,156.82,mM,130,190,144.5,169.49,.,.,156.76,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sodium,PRDS-001106,0010202469,0010202469,5/5/2014 0:00,5/5/2014 0:00,5/5/2014 0:00,.,157.69,157.69,mM,130,190,144.5,169.49,.,.,156.76,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sodium,PRDS-001106,0010207335,0010207335,6/10/2014 0:00,6/10/2014 0:00,6/10/2014 0:00,.,154.47,154.47,mM,130,190,144.5,169.49,.,.,156.76,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sodium,PRDS-001106,0010215794,0010215794,8/6/2014 0:00,8/6/2014 0:00,8/6/2014 0:00,.,156.78,156.78,mM,130,190,144.5,169.49,.,.,156.76,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sodium,PRDS-001106,0010212756,0010212756,8/18/2014 0:00,8/18/2014 0:00,8/18/2014 0:00,.,159.1,159.1,mM,130,190,144.5,169.49,.,.,156.76,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sodium,PRDS-001106,0010218190,0010218190,9/3/2014 0:00,9/3/2014 0:00,9/3/2014 0:00,.,156.28,156.28,mM,130,190,144.5,169.49,.,.,156.76,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sodium,PRDS-001106,0010218192,0010218192,9/9/2014 0:00,9/9/2014 0:00,9/9/2014 0:00,.,154.29,154.29,mM,130,190,144.5,169.49,.,.,156.76,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sodium,PRDS-001106,0010223010,0010223010,10/20/2014 0:00,10/20/2014 0:00,10/20/2014 0:00,.,153.42,153.42,mM,130,190,144.5,169.49,.,.,156.76,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sodium,PRDS-001106,0010225979,0010225979,11/3/2014 0:00,11/3/2014 0:00,11/3/2014 0:00,.,154.85,154.85,mM,130,190,144.5,169.49,.,.,156.76,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sodium,PRDS-001106,0010233470,0010233470,1/14/2015 0:00,1/14/2015 0:00,1/14/2015 0:00,.,155.4,155.4,mM,130,190,144.5,169.49,.,.,156.76,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sodium,PRDS-001106,0010235666,0010235666,1/29/2015 0:00,1/29/2015 0:00,1/29/2015 0:00,.,154.41,154.41,mM,130,190,144.5,169.49,.,.,156.76,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sterility,PRDS-001106,0010176555,0010176555,7/28/2013 0:00,7/28/2013 0:00,7/28/2013 0:00,.,Pass,0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sterility,PRDS-001106,0010176557,0010176557,8/5/2013 0:00,8/5/2013 0:00,8/5/2013 0:00,.,Pass,0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sterility,PRDS-001106,0010179807,0010179807,9/18/2013 0:00,9/18/2013 0:00,9/18/2013 0:00,.,Pass,0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sterility,PRDS-001106,0010179808,0010179808,9/25/2013 0:00,9/25/2013 0:00,9/25/2013 0:00,.,Pass,0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sterility,PRDS-001106,0010182951,0010182951,10/3/2013 0:00,10/3/2013 0:00,10/3/2013 0:00,.,Pass,0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sterility,PRDS-001106,0010179809,0010179809,10/14/2013 0:00,10/14/2013 0:00,10/14/2013 0:00,.,Pass,0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sterility,PRDS-001106,0010183177,0010183177,11/19/2013 0:00,11/19/2013 0:00,11/19/2013 0:00,.,Pass,0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sterility,PRDS-001106,0010189052,0010189052,12/7/2013 0:00,12/7/2013 0:00,12/7/2013 0:00,.,Pass,0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sterility,PRDS-001106,0010191631,0010191631,12/18/2013 0:00,12/18/2013 0:00,12/18/2013 0:00,.,Pass,0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sterility,PRDS-001106,0010193800,0010193800,1/21/2014 0:00,1/21/2014 0:00,1/21/2014 0:00,.,Pass,0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sterility,PRDS-001106,0010191636,0010191636,1/23/2014 0:00,1/23/2014 0:00,1/23/2014 0:00,.,Pass,0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sterility,PRDS-001106,0010193993,0010193993,1/27/2014 0:00,1/27/2014 0:00,1/27/2014 0:00,.,Pass,0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sterility,PRDS-001106,0010198885,0010198885,3/6/2014 0:00,3/6/2014 0:00,3/6/2014 0:00,.,Pass,0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sterility,PRDS-001106,0010202467,0010202467,4/8/2014 0:00,4/8/2014 0:00,4/8/2014 0:00,.,Pass,0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sterility,PRDS-001106,0010198886,0010198886,4/10/2014 0:00,4/10/2014 0:00,4/10/2014 0:00,.,Pass,0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sterility,PRDS-001106,0010198887,0010198887,4/25/2014 0:00,4/25/2014 0:00,4/25/2014 0:00,.,Pass,0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sterility,PRDS-001106,0010207345,0010207345,4/28/2014 0:00,4/28/2014 0:00,4/28/2014 0:00,.,Pass,0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sterility,PRDS-001106,0010202469,0010202469,5/5/2014 0:00,5/5/2014 0:00,5/5/2014 0:00,.,Pass,0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sterility,PRDS-001106,0010207335,0010207335,6/10/2014 0:00,6/10/2014 0:00,6/10/2014 0:00,.,Pass,0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sterility,PRDS-001106,0010215794,0010215794,8/6/2014 0:00,8/6/2014 0:00,8/6/2014 0:00,.,Pass,0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sterility,PRDS-001106,0010212756,0010212756,8/18/2014 0:00,8/18/2014 0:00,8/18/2014 0:00,.,Pass,0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sterility,PRDS-001106,0010218190,0010218190,9/3/2014 0:00,9/3/2014 0:00,9/3/2014 0:00,.,Pass,0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sterility,PRDS-001106,0010218192,0010218192,9/9/2014 0:00,9/9/2014 0:00,9/9/2014 0:00,.,Pass,0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sterility,PRDS-001106,0010223010,0010223010,10/20/2014 0:00,10/20/2014 0:00,10/20/2014 0:00,.,Pass,0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sterility,PRDS-001106,0010225979,0010225979,11/3/2014 0:00,11/3/2014 0:00,11/3/2014 0:00,.,Pass,0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sterility,PRDS-001106,0010233470,0010233470,1/14/2015 0:00,1/14/2015 0:00,1/14/2015 0:00,.,Pass,0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sterility,PRDS-001106,0010235666,0010235666,1/29/2015 0:00,1/29/2015 0:00,1/29/2015 0:00,.,Pass,0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sterility,PRDS-001106,0010271000,0010271000,1/21/2016 0:00,1/21/2016 0:00,1/21/2016 0:00,.,Pass,0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sterility,PRDS-001106,0010287269,0010287269,4/19/2016 0:00,4/19/2016 0:00,4/19/2016 0:00,.,Pass,0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sterility,PRDS-001106,0010299340,0010299340,8/13/2016 0:00,8/13/2016 0:00,8/13/2016 0:00,.,Pass,0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sub-visible Particles >= 10 um,PRDS-001106,0010176555,0010176555,7/28/2013 0:00,7/28/2013 0:00,7/28/2013 0:00,.,18,18,Particles per container 10um and greater,.,<=6000,0,93,.,.,26,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sub-visible Particles >= 10 um,PRDS-001106,0010176557,0010176557,8/5/2013 0:00,8/5/2013 0:00,8/5/2013 0:00,.,20,20,Particles per container 10um and greater,.,<=6000,0,93,.,.,26,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sub-visible Particles >= 10 um,PRDS-001106,0010179807,0010179807,9/18/2013 0:00,9/18/2013 0:00,9/18/2013 0:00,.,15,15,Particles per container 10um and greater,.,<=6000,0,93,.,.,26,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sub-visible Particles >= 10 um,PRDS-001106,0010179808,0010179808,9/25/2013 0:00,9/25/2013 0:00,9/25/2013 0:00,.,19,19,Particles per container 10um and greater,.,<=6000,0,93,.,.,26,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sub-visible Particles >= 10 um,PRDS-001106,0010182951,0010182951,10/3/2013 0:00,10/3/2013 0:00,10/3/2013 0:00,.,13,13,Particles per container 10um and greater,.,<=6000,0,93,.,.,26,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sub-visible Particles >= 10 um,PRDS-001106,0010179809,0010179809,10/14/2013 0:00,10/14/2013 0:00,10/14/2013 0:00,.,18,18,Particles per container 10um and greater,.,<=6000,0,93,.,.,26,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sub-visible Particles >= 10 um,PRDS-001106,0010183177,0010183177,11/19/2013 0:00,11/19/2013 0:00,11/19/2013 0:00,.,45,45,Particles per container 10um and greater,.,<=6000,0,93,.,.,26,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sub-visible Particles >= 10 um,PRDS-001106,0010189052,0010189052,12/7/2013 0:00,12/7/2013 0:00,12/7/2013 0:00,.,43,43,Particles per container 10um and greater,.,<=6000,0,93,.,.,26,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sub-visible Particles >= 10 um,PRDS-001106,0010191631,0010191631,12/18/2013 0:00,12/18/2013 0:00,12/18/2013 0:00,.,55,55,Particles per container 10um and greater,.,<=6000,0,93,.,.,26,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sub-visible Particles >= 10 um,PRDS-001106,0010193800,0010193800,1/21/2014 0:00,1/21/2014 0:00,1/21/2014 0:00,.,34,34,Particles per container 10um and greater,.,<=6000,0,93,.,.,26,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sub-visible Particles >= 10 um,PRDS-001106,0010191636,0010191636,1/23/2014 0:00,1/23/2014 0:00,1/23/2014 0:00,.,37,37,Particles per container 10um and greater,.,<=6000,0,93,.,.,26,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sub-visible Particles >= 10 um,PRDS-001106,0010193993,0010193993,1/27/2014 0:00,1/27/2014 0:00,1/27/2014 0:00,.,35,35,Particles per container 10um and greater,.,<=6000,0,93,.,.,26,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sub-visible Particles >= 10 um,PRDS-001106,0010198885,0010198885,3/6/2014 0:00,3/6/2014 0:00,3/6/2014 0:00,.,43,43,Particles per container 10um and greater,.,<=6000,0,93,.,.,26,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sub-visible Particles >= 10 um,PRDS-001106,0010202467,0010202467,4/8/2014 0:00,4/8/2014 0:00,4/8/2014 0:00,.,44,44,Particles per container 10um and greater,.,<=6000,0,93,.,.,26,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sub-visible Particles >= 10 um,PRDS-001106,0010198886,0010198886,4/10/2014 0:00,4/10/2014 0:00,4/10/2014 0:00,.,37.07,37.07,Particles per container 10um and greater,.,<=6000,0,93,.,.,26,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sub-visible Particles >= 10 um,PRDS-001106,0010198887,0010198887,4/25/2014 0:00,4/25/2014 0:00,4/25/2014 0:00,.,59.67,59.67,Particles per container 10um and greater,.,<=6000,0,93,.,.,26,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sub-visible Particles >= 10 um,PRDS-001106,0010207345,0010207345,4/28/2014 0:00,4/28/2014 0:00,4/28/2014 0:00,.,37,37,Particles per container,.,<=6000,0,93,.,.,26,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sub-visible Particles >= 10 um,PRDS-001106,0010202469,0010202469,5/5/2014 0:00,5/5/2014 0:00,5/5/2014 0:00,.,96,96,Particles per container,.,<=6000,0,93,.,.,26,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sub-visible Particles >= 10 um,PRDS-001106,0010207335,0010207335,6/10/2014 0:00,6/10/2014 0:00,6/10/2014 0:00,.,40,40,Particles per container,.,<=6000,0,93,.,.,26,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sub-visible Particles >= 10 um,PRDS-001106,0010215794,0010215794,8/6/2014 0:00,8/6/2014 0:00,8/6/2014 0:00,.,24,24,Particles per container,.,<=6000,0,93,.,.,26,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sub-visible Particles >= 10 um,PRDS-001106,0010212756,0010212756,8/18/2014 0:00,8/18/2014 0:00,8/18/2014 0:00,.,39,39,Particles per container,.,<=6000,0,93,.,.,26,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sub-visible Particles >= 10 um,PRDS-001106,0010218190,0010218190,9/3/2014 0:00,9/3/2014 0:00,9/3/2014 0:00,.,28,28,Particles per container,.,<=6000,0,93,.,.,26,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sub-visible Particles >= 10 um,PRDS-001106,0010218192,0010218192,9/9/2014 0:00,9/9/2014 0:00,9/9/2014 0:00,.,28,28,Particles per container,.,<=6000,0,93,.,.,26,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sub-visible Particles >= 10 um,PRDS-001106,0010223010,0010223010,10/20/2014 0:00,10/20/2014 0:00,10/20/2014 0:00,.,34,34,Particles per container,.,<=6000,0,93,.,.,26,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sub-visible Particles >= 10 um,PRDS-001106,0010225979,0010225979,11/3/2014 0:00,11/3/2014 0:00,11/3/2014 0:00,.,53,53,Particles per container,.,<=6000,0,93,.,.,26,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sub-visible Particles >= 10 um,PRDS-001106,0010233470,0010233470,1/14/2015 0:00,1/14/2015 0:00,1/14/2015 0:00,.,75,75,Particles per container,.,<=6000,0,93,.,.,26,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sub-visible Particles >= 10 um,PRDS-001106,0010235666,0010235666,1/29/2015 0:00,1/29/2015 0:00,1/29/2015 0:00,.,24,24,Particles per container,.,<=6000,0,93,.,.,26,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sub-visible Particles >= 10 um,PRDS-001106,0010271000,0010271000,1/21/2016 0:00,1/21/2016 0:00,1/21/2016 0:00,.,22.33,22.33,Particles per mL,.,<=6000,.,159,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sub-visible Particles >= 10 um,PRDS-001106,0010287269,0010287269,4/19/2016 0:00,4/19/2016 0:00,4/19/2016 0:00,.,7.33,7.33,Particles per mL,.,<=6000,.,159,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sub-visible Particles >= 10 um,PRDS-001106,0010299340,0010299340,8/13/2016 0:00,8/13/2016 0:00,8/13/2016 0:00,.,7.33,7.33,Particles per mL,.,<=6000,.,159,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sub-visible Particles >= 25 um,PRDS-001106,0010176555,0010176555,7/28/2013 0:00,7/28/2013 0:00,7/28/2013 0:00,.,1,1,Particles per container 25um and greater,.,<=600,1,6,.,.,0,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sub-visible Particles >= 25 um,PRDS-001106,0010176557,0010176557,8/5/2013 0:00,8/5/2013 0:00,8/5/2013 0:00,.,1,1,Particles per container 25um and greater,.,<=600,1,6,.,.,0,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sub-visible Particles >= 25 um,PRDS-001106,0010179807,0010179807,9/18/2013 0:00,9/18/2013 0:00,9/18/2013 0:00,.,1,1,Particles per container 25um and greater,.,<=600,1,6,.,.,0,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sub-visible Particles >= 25 um,PRDS-001106,0010179808,0010179808,9/25/2013 0:00,9/25/2013 0:00,9/25/2013 0:00,.,1,1,Particles per container 25um and greater,.,<=600,1,6,.,.,0,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sub-visible Particles >= 25 um,PRDS-001106,0010182951,0010182951,10/3/2013 0:00,10/3/2013 0:00,10/3/2013 0:00,.,1,1,Particles per container 25um and greater,.,<=600,1,6,.,.,0,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sub-visible Particles >= 25 um,PRDS-001106,0010179809,0010179809,10/14/2013 0:00,10/14/2013 0:00,10/14/2013 0:00,.,1,1,Particles per container 25um and greater,.,<=600,1,6,.,.,0,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sub-visible Particles >= 25 um,PRDS-001106,0010183177,0010183177,11/19/2013 0:00,11/19/2013 0:00,11/19/2013 0:00,.,3,3,Particles per container 25um and greater,.,<=600,1,6,.,.,0,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sub-visible Particles >= 25 um,PRDS-001106,0010189052,0010189052,12/7/2013 0:00,12/7/2013 0:00,12/7/2013 0:00,.,2,2,Particles per container 25um and greater,.,<=600,1,6,.,.,0,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sub-visible Particles >= 25 um,PRDS-001106,0010191631,0010191631,12/18/2013 0:00,12/18/2013 0:00,12/18/2013 0:00,.,2,2,Particles per container 25um and greater,.,<=600,1,6,.,.,0,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sub-visible Particles >= 25 um,PRDS-001106,0010193800,0010193800,1/21/2014 0:00,1/21/2014 0:00,1/21/2014 0:00,.,2,2,Particles per container 25um and greater,.,<=600,1,6,.,.,0,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sub-visible Particles >= 25 um,PRDS-001106,0010191636,0010191636,1/23/2014 0:00,1/23/2014 0:00,1/23/2014 0:00,.,2,2,Particles per container 25um and greater,.,<=600,1,6,.,.,0,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-001106-AML,.,Sub-visible Particles >= 25 um,PRDS-001106,0010193993,0010193993,1/27/2014 0:00,1/27/2014 0:00,1/27/2014 0:00,.,1,1,Particles per container 25um and greater,.,<=600,1,6,.,.,0,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
